star_id,time,flux,label
0,1.6400000000000001,1.002955788089483,0
0,1.6600000000000001,0.9989634595634527,0
0,1.68,0.9983830127942136,0
0,1.7,0.998996485912831,0
0,1.72,1.001830804235404,0
0,1.74,1.0006575022193194,0
0,1.76,0.9989404795924659,0
0,1.78,1.0010265348662266,0
0,1.8,1.0001941550986961,0
0,1.82,1.0019372899810657,0
0,1.84,0.9985958938122453,0
0,1.86,0.9993446757068044,0
0,1.8800000000000001,0.9992157836937356,0
0,1.9000000000000001,0.9970729701037357,0
0,1.92,1.0005922405541292,0
0,1.94,1.0005221105443598,0
0,1.96,1.000010226913285,0
0,1.98,0.9995308257332497,0
0,2.0,0.9971692585158992,0
0,2.02,0.9991587093544693,0
0,2.04,0.9993145709669464,0
0,2.06,0.9983954454615568,0
0,2.08,0.999677428576668,0
0,2.1,1.000808101713629,0
0,2.12,1.003772371802421,0
0,2.14,1.0003491556256636,0
0,2.16,1.0005151007814455,0
0,2.18,0.9998511081684677,0
0,2.2,0.9961624575694019,0
0,2.22,0.9999469722491016,0
0,2.24,1.0001204604198821,0
0,2.2600000000000002,1.0049264842249706,0
0,2.2800000000000002,0.9996152780704377,0
0,2.3000000000000003,1.0006030946846671,0
0,2.32,0.9999305764605895,0
0,2.34,0.9976626439247609,0
0,2.36,1.00228564562903,0
0,2.38,1.0015038660653734,0
0,2.4,1.001582063894086,0
0,2.42,0.9981812250904105,0
0,2.44,1.0028055886218723,0
0,2.46,0.9971962978744154,0
0,2.48,1.0011737141876005,0
0,2.5,1.00438091125162,0
0,2.52,0.9980189273497386,0
0,2.54,0.9988674045407945,0
0,2.56,1.0001993027301752,0
0,2.58,0.9989930486917676,0
0,2.6,0.9968986731378677,0
0,2.62,1.0001371259496121,0
0,2.64,0.9978753925725478,0
0,2.66,1.0009471848612703,0
0,2.68,0.9981611515315324,0
0,2.7,1.003099868810035,0
0,2.72,0.9984334934153275,0
0,2.74,0.9993558769675887,0
0,2.7600000000000002,1.0016270344347393,0
0,2.7800000000000002,0.9975382713671321,0
0,2.8000000000000003,1.0004549198692083,0
0,2.82,1.002614285508565,0
0,2.84,0.9967850335308776,0
0,2.86,1.0003692677170646,0
0,2.88,1.0005197655884968,0
0,2.9,1.0015636457435546,0
0,2.92,0.9975260985782438,0
0,2.94,0.9973590867738314,0
0,2.96,1.0010438831312338,0
0,2.98,1.0005939693464663,0
0,3.0,1.0005009857006917,0
0,3.02,1.000692896418994,0
0,3.04,0.9986399505568431,0
0,3.06,1.000464507394322,0
0,3.08,1.0005861449465974,0
0,3.1,0.9985712971639472,0
0,3.12,1.0037315490222896,0
0,3.14,1.0009476658418235,0
0,3.16,0.9976173930055947,0
0,3.18,1.0013131072172676,0
0,3.2,0.9980506366595454,0
0,3.22,1.0015741692074849,0
0,3.24,1.0023171911580149,0
0,3.2600000000000002,0.9983586353632966,0
0,3.2800000000000002,1.0019267522584887,0
0,3.3000000000000003,1.000825561853873,0
0,3.3200000000000003,1.001644120319989,0
0,3.34,1.003793585965308,0
0,3.36,0.9995092237679942,0
0,3.38,0.998492527671285,0
0,3.4,0.9982209711407489,0
0,3.42,0.9983683794300692,0
0,3.44,0.9998457965811718,0
0,3.46,1.0006823039496333,0
0,3.48,1.00055338159866,0
0,3.5,1.0016543664980722,0
0,3.52,1.0000260037837558,0
0,3.54,1.0029070681543146,0
0,3.56,0.9994706863335241,0
0,3.58,1.0054403383331791,0
0,3.6,1.00125133469553,0
0,3.62,0.9982856848871674,0
0,3.64,0.9978582150038777,0
0,3.66,1.0009649448304865,0
0,3.68,0.9995530744293483,0
0,3.7,1.0014280009881842,0
0,3.72,1.000946475249147,0
0,3.74,0.9998543421746863,0
0,3.7600000000000002,0.9983064125638632,0
0,3.7800000000000002,0.9969703055506283,0
0,3.8000000000000003,0.9991069700958659,0
0,3.8200000000000003,1.0017127975886468,0
0,3.84,1.0004281874882603,0
0,3.86,0.997508522442576,0
0,3.88,1.0003463618517023,0
0,3.9,1.0007706347594576,0
0,3.92,0.9982322851275978,0
0,3.94,1.0003074502118912,0
0,3.96,1.000116417436892,0
0,3.98,0.9977140594043388,0
0,4.0,1.0007155747206966,0
0,4.0200000000000005,1.0011215690527364,0
0,4.04,1.0021661024863506,0
0,4.0600000000000005,1.0021076041040697,0
0,4.08,0.9972446612640858,0
0,4.1,0.9981243499201697,0
0,4.12,1.0010300705344173,0
0,4.14,1.0010275719018245,0
0,4.16,1.0010300953726121,0
0,4.18,1.0077054629813094,0
0,4.2,1.0011417810213863,0
0,4.22,1.0022711312803612,0
0,4.24,1.0019080035269865,0
0,4.26,1.0013027825026115,0
0,4.28,0.9993694615107193,0
0,4.3,1.0015179384409865,0
0,4.32,0.9984543495709248,0
0,4.34,0.99952636278652,0
0,4.36,0.9990292729043418,0
0,4.38,1.0001637482787726,0
0,4.4,1.004629317133347,0
0,4.42,0.9962654696148165,0
0,4.44,1.001372520380749,0
0,4.46,0.9967745682576207,0
0,4.48,0.9990561362684212,0
0,4.5,1.0021779011939347,0
0,4.5200000000000005,1.0001285600381908,0
0,4.54,0.9978445104441414,0
0,4.5600000000000005,0.99856939258148,0
0,4.58,1.0013591954978693,0
0,4.6000000000000005,0.9985392667365657,0
0,4.62,1.000432917179164,0
0,4.64,1.0000911436798077,0
0,4.66,0.9986967993047884,0
0,4.68,1.0042878881786506,0
0,4.7,1.001267838044636,0
0,4.72,0.9959497148266848,0
0,4.74,1.0003729086295388,0
0,4.76,0.9986764270704632,0
0,4.78,1.0017048666695925,0
0,4.8,0.9984149585231346,0
0,4.82,0.9997705271170662,0
0,4.84,1.0010099745579608,0
0,4.86,1.0017315103883402,0
0,4.88,0.9975994071858885,0
0,4.9,0.9993309975283181,0
0,4.92,0.9990501093776781,0
0,4.94,0.9986933415348526,0
0,4.96,1.0035309084805621,0
0,4.98,1.0008099634219219,0
0,5.0,0.9974782320913299,0
0,5.0200000000000005,1.0018357238941096,0
0,5.04,1.0042443123940252,0
0,5.0600000000000005,1.0020649305211022,0
0,5.08,0.9969612600680919,0
0,5.1000000000000005,0.9990315318542675,0
0,5.12,1.0025338222983733,0
0,5.14,0.9985846610687624,0
0,5.16,1.0008876388562924,0
0,5.18,1.0015492681068587,0
0,5.2,0.9981461390568438,0
0,5.22,0.9998809492878764,0
0,5.24,0.9935174653198618,0
0,5.26,0.9979512247173314,0
0,5.28,0.9994948636972136,0
0,5.3,0.9975044336360703,0
0,5.32,1.0032648226078633,0
0,5.34,0.9971397172440787,0
0,5.36,0.999119911026606,0
0,5.38,1.0002614811545723,0
0,5.4,1.0028825465781321,0
0,5.42,0.9971282756976412,0
0,5.44,1.00232632750431,0
0,5.46,1.000020466122039,0
0,5.48,0.9980369826979041,0
0,5.5,1.0009242069485265,0
0,5.5200000000000005,1.0003981193911469,0
0,5.54,0.9987995662456824,0
0,5.5600000000000005,1.00013960416998,0
0,5.58,0.9992293728062764,0
0,5.6000000000000005,1.0002270346905024,0
0,5.62,1.001324261349042,0
0,5.64,1.0031720336322907,0
0,5.66,0.9975243690023463,0
0,5.68,1.0042660667493126,0
0,5.7,0.996095824400955,0
0,5.72,0.9996964298099288,0
0,5.74,1.0011766344129691,0
0,5.76,1.00056198373547,0
0,5.78,0.9987546009603588,0
0,5.8,0.9995837554992855,0
0,5.82,0.9990139981306824,0
0,5.84,0.9988212704861116,0
0,5.86,1.001699204194042,0
0,5.88,1.00071403097193,0
0,5.9,0.9986141808094787,0
0,5.92,1.0017991997508664,0
0,5.94,1.0006145990417532,0
0,5.96,1.0016257242376778,0
0,5.98,1.0012592576838473,0
0,6.0,0.9983420099781558,0
0,6.0200000000000005,0.9988796379196061,0
0,6.04,1.0014945872102465,0
0,6.0600000000000005,1.0012207405308668,0
0,6.08,0.9999581968120717,0
0,6.1000000000000005,1.0002346547666177,0
0,6.12,1.0025553297915768,0
0,6.140000000000001,0.9988168572223284,0
0,6.16,1.0010941947623402,0
0,6.18,0.9995956146951323,0
0,6.2,0.9995646375935455,0
0,6.22,1.0021975537039745,0
0,6.24,1.001650832697976,0
0,6.26,1.0016270192720014,0
0,6.28,1.0026109576143087,0
0,6.3,1.0000420076832655,0
0,6.32,1.0013639059425898,0
0,6.34,0.9993794664868131,0
0,6.36,1.0006483327049769,0
0,6.38,0.9997397138912646,0
0,6.4,1.0001939919299854,0
0,6.42,1.0011903140508738,0
0,6.44,0.9983635586335331,0
0,6.46,1.004184774551371,0
0,6.48,0.9979879652370006,0
0,6.5,0.9975716227744246,0
0,6.5200000000000005,1.002316221747,0
0,6.54,1.0015833253879258,0
0,6.5600000000000005,1.0012482396341043,0
0,6.58,1.0012566910185285,0
0,6.6000000000000005,0.9999755064543062,0
0,6.62,0.9982054912570283,0
0,6.640000000000001,1.0001516091163876,0
0,6.66,0.9986456765769758,0
0,6.68,1.0019502394668356,0
0,6.7,0.9997058852369958,0
0,6.72,0.9983490056064149,0
0,6.74,0.999357228316694,0
0,6.76,1.0008258629085514,0
0,6.78,0.9988725508943921,0
0,6.8,0.9983555592088671,0
0,6.82,1.0004873744229839,0
0,6.84,1.0004899331422175,0
0,6.86,0.9989861136492577,0
0,6.88,0.9990579233887633,0
0,6.9,1.0004640998747152,0
0,6.92,0.9971038313170053,0
0,6.94,0.9971850724512469,0
0,6.96,0.9985631115574951,0
0,6.98,0.9995731056965763,0
0,7.0,1.000621815131196,0
0,7.0200000000000005,1.002950712433899,0
0,7.04,1.0017153192464041,0
0,7.0600000000000005,0.9996801229400731,0
0,7.08,0.9999619675841946,0
0,7.1000000000000005,0.9979949412707244,0
0,7.12,0.9999629737280152,0
0,7.140000000000001,0.9994226827221597,0
0,7.16,1.000645437120676,0
0,7.18,0.9983455381128954,0
0,7.2,1.0010386930284823,0
0,7.22,1.003065477826005,0
0,7.24,0.9997824797030863,0
0,7.26,1.0008034234441978,0
0,7.28,1.0013802879834222,0
0,7.3,0.9991975590562283,0
0,7.32,1.0004481849636209,0
0,7.34,1.0000251848015635,0
0,7.36,1.0001953521970977,0
0,7.38,0.9984539804322891,0
0,7.4,1.000049020348518,0
0,7.42,1.0009959965824908,0
0,7.44,1.0029022872155902,0
0,7.46,1.0019185416521703,0
0,7.48,1.004306364915023,0
0,7.5,0.9984653048742239,0
0,7.5200000000000005,1.0017446412734414,0
0,7.54,1.0003666840114767,0
0,7.5600000000000005,1.0043796058664354,0
0,7.58,0.9983834034292897,0
0,7.6000000000000005,0.9983205563156384,0
0,7.62,0.998801214709112,0
0,7.640000000000001,0.9957522085513804,0
0,7.66,0.9989484899566384,0
0,7.68,0.9984817346768926,0
0,7.7,1.0003007875729524,0
0,7.72,1.0006835119515542,0
0,7.74,1.0037523416784317,0
0,7.76,1.001900847676372,0
0,7.78,0.9988461926886751,0
0,7.8,0.9982031706573032,0
0,7.82,1.000983838343013,0
0,7.84,0.9973595335859587,0
0,7.86,1.0036629175317087,0
0,7.88,1.0023588802414425,0
0,7.9,0.9990616486957906,0
0,7.92,0.9965737309418182,0
0,7.94,1.0027077447483308,0
0,7.96,0.9997709203094948,0
0,7.98,1.002475632623947,0
0,8.0,0.9968111446824113,0
0,8.02,0.9988012499540925,0
0,8.040000000000001,1.0000104873994364,0
0,8.06,1.0000939611875295,0
0,8.08,0.9990998690570415,0
0,8.1,1.001245699864695,0
0,8.120000000000001,0.9978647591412348,0
0,8.14,0.9997152410299575,0
0,8.16,1.0002405912634238,0
0,8.18,1.0010288776681175,0
0,8.2,1.0014232297561778,0
0,8.22,0.9977507158163242,0
0,8.24,0.9969317716585288,0
0,8.26,1.002555353643797,0
0,8.28,1.0006646280239593,0
0,8.3,0.9985030269268869,0
0,8.32,1.003102303951045,0
0,8.34,1.0002313492685857,0
0,8.36,1.0023585943681277,0
0,8.38,1.0001350369628201,0
0,8.4,1.004121495849764,0
0,8.42,1.0035106816848864,0
0,8.44,0.9995020717030418,0
0,8.46,1.0019431419019087,0
0,8.48,1.0012907518991703,0
0,8.5,1.0027372631150646,0
0,8.52,0.9980701530788398,0
0,8.540000000000001,1.001372102919997,0
0,8.56,1.0021168489736991,0
0,8.58,0.9964825210271537,0
0,8.6,0.9976334829746685,0
0,8.620000000000001,0.9959215356444798,0
0,8.64,0.9994611863311109,0
0,8.66,1.001435084511592,0
0,8.68,1.003004714104192,0
0,8.700000000000001,1.0001481895608395,0
0,8.72,1.0032572310911425,0
0,8.74,0.9972397970835702,0
0,8.76,0.9965932351212897,0
0,8.78,0.9998889046022068,0
0,8.8,1.0007681308978786,0
0,8.82,0.9999346105038118,0
0,8.84,0.9958651157999202,0
0,8.86,0.9998217599209744,0
0,8.88,0.9973910609989903,0
0,8.9,1.00133934509766,0
0,8.92,1.0007331964921937,0
0,8.94,0.9981202404273453,0
0,8.96,0.9989722661653266,0
0,8.98,0.9978815729562222,0
0,9.0,0.9998746418054536,0
0,9.02,1.0019102846410024,0
0,9.040000000000001,0.9980285479073289,0
0,9.06,1.0010080930310357,0
0,9.08,0.9989394847632551,0
0,9.1,0.9984142543354753,0
0,9.120000000000001,0.9997859392800909,0
0,9.14,0.9979295153551613,0
0,9.16,0.9988927013893056,0
0,9.18,0.9976042442148223,0
0,9.200000000000001,1.0039294502658327,0
0,9.22,1.0000705271039434,0
0,9.24,0.9986005489840148,0
0,9.26,1.0004279598214685,0
0,9.28,0.9997753439006183,0
0,9.3,0.9995580608009336,0
0,9.32,1.0012283334000869,0
0,9.34,1.0015150154200947,0
0,9.36,0.9989389977047789,0
0,9.38,0.9988483635187106,0
0,9.4,0.9994498966056967,0
0,9.42,0.9953961576705288,0
0,9.44,0.9969696178756029,0
0,9.46,1.002733748534889,0
0,9.48,1.0032899354270026,0
0,9.5,0.9995019279208872,0
0,9.52,1.0011531139261116,0
0,9.540000000000001,1.0006225003090872,0
0,9.56,1.0061577616169104,0
0,9.58,1.002239149822869,0
0,9.6,0.9997441648170384,0
0,9.620000000000001,0.9980889191187992,0
0,9.64,0.9967871073594848,0
0,9.66,1.0004069272717344,0
0,9.68,0.9984872985094314,0
0,9.700000000000001,0.9971554925808046,0
0,9.72,0.998706854231515,0
0,9.74,0.9978369039927713,0
0,9.76,1.003374283270145,0
0,9.78,1.0017632795138989,0
0,9.8,0.9999840547173667,0
0,9.82,1.0029598882777802,0
0,9.84,1.0001547366152952,0
0,9.86,0.9982774315973435,0
0,9.88,1.0030462481545392,0
0,9.9,1.0010778200873693,0
0,9.92,0.9979255076913471,0
0,9.94,0.9996193226438328,0
0,9.96,0.9982487634932304,0
0,9.98,0.9972344005380713,0
0,10.0,1.0018523550950633,0
0,10.02,1.0038188332809403,0
0,10.040000000000001,0.9972028648523618,0
0,10.06,1.001125938473381,0
0,10.08,0.9986987148617563,0
0,10.1,0.9990257492324706,0
0,10.120000000000001,0.9988152121515222,0
0,10.14,0.9982720184606404,0
0,10.16,1.0000970432558896,0
0,10.18,0.9983380997671779,0
0,10.200000000000001,1.0005409136515597,0
0,10.22,0.9998995237811017,0
0,10.24,0.9995221039062672,0
0,10.26,0.9981848726759168,0
0,10.28,0.9988464573388633,0
0,10.3,1.0015107824516516,0
0,10.32,1.0010018343752487,0
0,10.34,0.9980448895104029,0
0,10.36,1.0001986646108585,0
0,10.38,1.0015027742467435,0
0,10.4,0.9966611894377573,0
0,10.42,1.0010867203847598,0
0,10.44,0.9986747524821084,0
0,10.46,1.0011411973371864,0
0,10.48,0.998473481686915,0
0,10.5,0.9963902357986709,0
0,10.52,0.9967449151242337,0
0,10.540000000000001,1.0000961698933228,0
0,10.56,1.000519445003443,0
0,10.58,0.9981913667497911,0
0,10.6,1.0012771849175548,0
0,10.620000000000001,0.9966769598754621,0
0,10.64,0.9998678404027054,0
0,10.66,0.9975779676004751,0
0,10.68,0.9986963277843957,0
0,10.700000000000001,1.0000947973426328,0
0,10.72,0.998279173269432,0
0,10.74,0.9992308889115403,0
0,10.76,1.002012585618429,0
0,10.78,0.9988462162609537,0
0,10.8,1.0016713842241303,0
0,10.82,0.9977405862906847,0
0,10.84,1.0010596083558305,0
0,10.86,1.0028831372413158,0
0,10.88,0.9950567109997455,0
0,10.9,0.998406209489059,0
0,10.92,1.001154144254361,0
0,10.94,0.999593909227914,0
0,10.96,1.0007422917467426,0
0,10.98,0.9987920296265683,0
0,11.0,1.0001731795749458,0
0,11.02,0.9996886455292159,0
0,11.040000000000001,1.0023355641233196,0
0,11.06,1.0005088416866024,0
0,11.08,1.0006752053241503,0
0,11.1,0.999176246067755,0
0,11.120000000000001,0.999024787551855,0
0,11.14,0.9991348836243608,0
0,11.16,1.0007889042847566,0
0,11.18,0.9991580310383594,0
0,11.200000000000001,1.0005795497137928,0
0,11.22,1.0041508015972909,0
0,11.24,1.0017422494068633,0
0,11.26,0.9993479529356644,0
0,11.28,1.002402427844328,0
0,11.3,0.9991838492539569,0
0,11.32,0.9959237509296442,0
0,11.34,0.9979838273781652,0
0,11.36,0.9962584161579483,0
0,11.38,0.9992969730319173,0
0,11.4,1.0000368367583792,0
0,11.42,1.0033528746245506,0
0,11.44,1.0006538547475283,0
0,11.46,0.9995617989423823,0
0,11.48,1.001658811162367,0
0,11.5,0.9955777293819842,0
0,11.52,1.0004712291162172,0
0,11.540000000000001,1.0015417303877738,0
0,11.56,0.9970428275084403,0
0,11.58,1.0022875080864138,0
0,11.6,1.0006769928149888,0
0,11.620000000000001,0.9991694241721985,0
0,11.64,1.0012655637322125,0
0,11.66,1.0045413857156087,0
0,11.68,1.000363732510117,0
0,11.700000000000001,1.0004964411726007,0
0,11.72,0.9990812782009195,0
0,11.74,0.9983003112610704,0
0,11.76,1.0016606716330885,0
0,11.78,0.9982878323481823,0
0,11.8,1.0001431324744388,0
0,11.82,0.9990446851064698,0
0,11.84,1.0009579596514928,0
0,11.86,1.000667324210574,0
0,11.88,1.0020750798885159,0
0,11.9,0.9989799672022905,0
0,11.92,0.9994602501294133,0
0,11.94,0.9980424725684354,0
0,11.96,0.9991114134798478,0
0,11.98,1.0007546009860897,0
0,12.0,1.0015139772332906,0
0,12.02,0.9981556693516448,0
0,12.040000000000001,1.0017392118402113,0
0,12.06,1.00271127571761,0
0,12.08,1.0008268698064473,0
0,12.1,1.0037535916251161,0
0,12.120000000000001,0.9984524216017928,0
0,12.14,0.9975106905933772,0
0,12.16,0.9964425595021914,0
0,12.18,1.0029920886229784,0
0,12.200000000000001,1.001308731312708,0
0,12.22,0.9998888306581791,0
0,12.24,1.0005599372526397,0
0,12.26,0.9977490219054033,0
0,12.280000000000001,1.0048915039592337,0
0,12.3,1.0002584423639505,0
0,12.32,1.0002187895892098,0
0,12.34,1.0014515332477973,0
0,12.36,1.0009620184634733,0
0,12.38,1.0004477680485582,0
0,12.4,0.9984190510891093,0
0,12.42,1.000942936714272,0
0,12.44,1.00376404899295,0
0,12.46,1.00269084009231,0
0,12.48,1.0031863732532789,0
0,12.5,0.9989775686471376,0
0,12.52,0.9980207903594829,0
0,12.540000000000001,0.9997484261598008,0
0,12.56,1.0001114498245773,0
0,12.58,1.0021883830369418,0
0,12.6,0.9966150707405703,0
0,12.620000000000001,1.0030591006389211,0
0,12.64,0.999683984202842,0
0,12.66,0.9991462378601051,0
0,12.68,0.9979757912494797,0
0,12.700000000000001,0.9966902866562685,0
0,12.72,1.0016463411679237,0
0,12.74,1.000146635934377,0
0,12.76,0.9974200782005179,0
0,12.780000000000001,0.9974098424558727,0
0,12.8,0.9993284306014197,0
0,12.82,1.0033380430505787,0
0,12.84,0.9994808172972728,0
0,12.86,0.9969937140937638,0
0,12.88,0.9995085138718282,0
0,12.9,0.9994545528605047,0
0,12.92,0.9946062267141168,0
0,12.94,0.9998914102669644,0
0,12.96,0.9995381309395827,0
0,12.98,1.0013924127296268,0
0,13.0,1.0036979121898908,0
0,13.02,1.0022531300590956,0
0,13.040000000000001,0.9994622226188903,0
0,13.06,0.9977869481825167,0
0,13.08,1.0051467196064998,0
0,13.1,1.000118436868029,0
0,13.120000000000001,1.0000278585838258,0
0,13.14,0.99995174982578,0
0,13.16,1.0003961695215358,0
0,13.18,0.9997112791761521,0
0,13.200000000000001,0.9988526759862395,0
0,13.22,0.9989062821175192,0
0,13.24,0.999934493459568,0
0,13.26,0.9989131504577324,0
0,13.280000000000001,0.9985743084346457,0
0,13.3,1.0002128604553837,0
0,13.32,0.9994900455651583,0
0,13.34,1.0030079859771655,0
0,13.36,0.994698060383214,0
0,13.38,1.002183013703845,0
0,13.4,1.0024921703849952,0
0,13.42,0.9958532195351837,0
0,13.44,0.9993146248118393,0
0,13.46,0.9992571182680084,0
0,13.48,0.9971849766105644,0
0,13.5,0.9984443666248183,0
0,13.52,0.9977788483090684,0
0,13.540000000000001,1.0035045408868473,0
0,13.56,1.001871356786295,0
0,13.58,1.0025431101899882,0
0,13.6,1.0014433441280866,0
0,13.620000000000001,0.9977418964575655,0
0,13.64,0.9989509594674405,0
0,13.66,1.0009787491224558,0
0,13.68,0.9975557443822161,0
0,13.700000000000001,1.0014259968603447,0
0,13.72,0.9995193492036837,0
0,13.74,0.9992503583849008,0
0,13.76,1.001421919936407,0
0,13.780000000000001,1.0008885266229721,0
0,13.8,0.9992780676683618,0
0,13.82,1.0023186596067284,0
0,13.84,0.9978378733448002,0
0,13.86,1.0012318712138886,0
0,13.88,1.0011862025159368,0
0,13.9,0.9993809071213721,0
0,13.92,1.0006522660444843,0
0,13.94,0.9974977728472294,0
0,13.96,1.0018480540384138,0
0,13.98,0.999630195727114,0
0,14.0,0.9989545539589619,0
0,14.02,1.0020980184516737,0
0,14.040000000000001,0.9985913126189144,0
0,14.06,0.9971830774072729,0
0,14.08,0.9968867416529522,0
0,14.1,1.0012120199026913,0
0,14.120000000000001,0.9974391412950074,0
0,14.14,1.0035095883639686,0
0,14.16,0.9958361411842326,0
0,14.18,1.0033929127365802,0
0,14.200000000000001,1.0004220349344053,0
0,14.22,0.9998065737762593,0
0,14.24,0.9989101618263821,0
0,14.26,1.000798272228704,0
0,14.280000000000001,0.9999247305951503,0
0,14.3,1.0022066037640331,0
0,14.32,1.0002284552973242,0
0,14.34,1.0003006035229238,0
0,14.36,0.9992727755755723,0
0,14.38,0.9998861087525579,0
0,14.4,1.0006156035377842,0
0,14.42,0.9965796632146867,0
0,14.44,0.9973036291557886,0
0,14.46,1.0014865281880454,0
0,14.48,1.0003417308762559,0
0,14.5,0.9996320333272947,0
0,14.52,1.0000368678661309,0
0,14.540000000000001,1.0006951634107233,0
0,14.56,0.9989204806393813,0
0,14.58,0.9984433905491954,0
0,14.6,1.0003916905101953,0
0,14.620000000000001,0.9980432544447699,0
0,14.64,1.0008165055114289,0
0,14.66,0.9965948327915243,0
0,14.68,1.0020583112746513,0
0,14.700000000000001,1.000945194964826,0
0,14.72,1.0005120594686276,0
0,14.74,1.001965381967891,0
0,14.76,1.003330948888925,0
0,14.780000000000001,1.0020287401300363,0
0,14.8,0.9963182515373367,0
0,14.82,0.9974408460665286,0
0,14.84,0.9987503628446086,0
0,14.86,1.0000521821004216,0
0,14.88,1.0010353180409381,0
0,14.9,0.998548512373693,0
0,14.92,1.000373533528954,0
0,14.94,0.9984892341352933,0
0,14.96,0.9987769643940161,0
0,14.98,0.9971866778063035,0
0,15.0,0.9981535335077782,0
0,15.02,0.9972966307887673,0
0,15.040000000000001,0.9980482534940454,0
0,15.06,1.0021072835932157,0
0,15.08,0.9981012022223361,0
0,15.1,1.0052647641296748,0
0,15.120000000000001,1.0009866358017618,0
0,15.14,1.0003696722473898,0
0,15.16,0.9982832844396375,0
0,15.18,1.001400619758818,0
0,15.200000000000001,0.9988487243475245,0
0,15.22,1.0002440196292908,0
0,15.24,1.0051201690765377,0
0,15.26,0.9998078802005507,0
0,15.280000000000001,1.0022985466525713,0
0,15.3,0.9985936471497482,0
0,15.32,0.9999300230190061,0
0,15.34,1.003541601271271,0
0,15.36,0.9987460658844245,0
0,15.38,1.0036248971159938,0
0,15.4,1.001415503870911,0
0,15.42,0.9988750664482114,0
0,15.44,1.001264815478111,0
0,15.46,1.0019451088992535,0
0,15.48,1.0012436199244343,0
0,15.5,0.9968595505602191,0
0,15.52,0.9985457256483503,0
0,15.540000000000001,0.999504962728897,0
0,15.56,0.9998511331417999,0
0,15.58,1.0012413441951014,0
0,15.6,1.0003554020018666,0
0,15.620000000000001,0.9973293112825798,0
0,15.64,1.000760395702012,0
0,15.66,1.0012211714905677,0
0,15.68,1.0011195808958622,0
0,15.700000000000001,1.0021615614511092,0
0,15.72,1.0016678443090978,0
0,15.74,1.0009183601584568,0
0,15.76,0.9998596685770827,0
0,15.780000000000001,0.996678078132968,0
0,15.8,1.0008592364382651,0
0,15.82,1.0004153753743261,0
0,15.84,1.0005431576743908,0
0,15.860000000000001,0.9974465028483593,0
0,15.88,0.9978378869191835,0
0,15.9,1.0021063057066657,0
0,15.92,0.9999208896922867,0
0,15.94,1.0013630013947452,0
0,15.96,1.000056636752261,0
0,15.98,1.0000595122789915,0
0,16.0,1.001876567611952,0
